path,p,m,spAveCard,method,card,supported,extreme,unsupported,min1,min2,max1,max2,width1,width2,filter_time,spCard1,spCard2,spSupported1,spSupported2,spExtreme1,spExtreme2,spUnsupported1,spUnsupported2,spCard3,spSupported3,spExtreme3,spUnsupported3,spCard4,spSupported4,spExtreme4,spUnsupported4,spCard5,spSupported5,spExtreme5,spUnsupported5,min3,max3,width3,min4,max4,width4,min5,max5,width5,spSize,aveWidth,points_hypercube,pctSup,pctExt,spPctExt1,spPctExt2,spPctExt3,spPctExt4,spPctExt5,spAvePctExt,ubCard
alg1-prob-5-100|100|100|100|100-lllll-5_5.json,5,5,100,l,10134944,NA,NA,NA,3698,3562,49483,49262,45785,45700,4749.0273,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,1914,49610,47696,3297,49321,46024,4800,49385,44585,100,45958,20480557765280157e7,NA,NA,1,1,1,1,1,1,10000000000
alg1-prob-5-100|100|100|100|100-mmmmm-5_1.json,5,5,100,m,3423237,NA,10646,NA,NA,NA,NA,NA,NA,NA,863.2155,100,100,51,46,51,46,49,54,100,47,47,53,100,43,43,57,100,42,42,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,0.003109921983198943,0.51,0.46,0.47,0.43,0.42,0.458,10000000000
alg1-prob-5-100|100|100|100|100-mmmmm-5_2.json,5,5,100,m,3690759,NA,10345,NA,NA,NA,NA,NA,NA,NA,940.4246,100,100,47,51,47,51,53,49,100,46,46,54,100,46,46,54,100,42,42,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,0.002802946494203496,0.47,0.51,0.46,0.46,0.42,0.464,10000000000
alg1-prob-5-100|100|100|100|100-mmmmm-5_3.json,5,5,100,m,3383932,NA,8802,NA,NA,NA,NA,NA,NA,NA,786.5356,100,100,42,36,42,36,58,64,100,47,47,53,100,43,43,57,100,42,42,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,0.0026011160980776208,0.42,0.36,0.47,0.43,0.42,0.42,10000000000
alg1-prob-5-100|100|100|100|100-mmmmm-5_4.json,5,5,100,m,3522213,NA,9697,NA,NA,NA,NA,NA,NA,NA,877.5435,100,100,44,47,44,47,56,53,100,51,51,49,100,47,47,53,100,43,43,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,0.0027530986910785918,0.44,0.47,0.51,0.47,0.43,0.46399999999999997,10000000000
alg1-prob-5-100|100|100|100|100-mmmmm-5_5.json,5,5,100,m,3405163,NA,NA,NA,NA,NA,NA,NA,NA,NA,866.995995759964,100,100,36,47,36,47,64,53,100,46,46,54,100,43,43,57,100,42,42,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,0.36,0.47,0.46,0.43,0.42,0.428,10000000000
alg1-prob-5-100|100|100|100|100-uuuuu-5_1.json,5,5,100,u,1586223,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.926333904266,100,100,38,35,38,35,62,65,100,38,38,62,100,33,33,67,100,36,36,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,0.38,0.35,0.38,0.33,0.36,0.36,10000000000
alg1-prob-5-100|100|100|100|100-uuuuu-5_2.json,5,5,100,u,1069941,NA,4649,NA,389,305,46838,47554,46449,47249,387.5991,100,100,38,35,38,35,62,65,100,38,38,62,100,27,27,73,100,34,34,66,444,46754,46310,374,45544,45170,349,44690,44341,100,45903.8,2035854202385941e8,NA,0.0043450994026773436,0.38,0.35,0.38,0.27,0.34,0.34400000000000003,10000000000
alg1-prob-5-100|100|100|100|100-uuuuu-5_3.json,5,5,100,u,1157553,NA,4849,NA,292,298,47459,47009,47167,46711,410.0311,100,100,38,33,38,33,62,67,100,27,27,73,100,36,36,64,100,41,41,59,256,46977,46721,353,45593,45240,400,45725,45325,100,46232.8,21109451045076692e7,NA,0.004189009056172806,0.38,0.33,0.27,0.36,0.41,0.35,10000000000
alg1-prob-5-100|100|100|100|100-uuuuu-5_4.json,5,5,100,u,1528219,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.624697208405,100,100,35,27,35,27,65,73,100,36,36,64,100,41,41,59,100,35,35,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,0.35,0.27,0.36,0.41,0.35,0.348,10000000000
alg1-prob-5-100|100|100|100|100-uuuuu-5_5.json,5,5,100,u,1602298,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.968961000443,100,100,35,38,35,38,65,62,100,27,27,73,100,33,33,67,100,36,36,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,0.35,0.38,0.27,0.33,0.36,0.338,10000000000
alg1-prob-5-200|200-ll-2_1.json,5,2,200,l,20158,NA,3018,NA,637,1328,19896,19971,19259,18643,0.5189,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,19929,19107,1166,19926,18760,425,19808,19383,200,19030.4,2495226615712145e6,NA,0.14971723385256475,1,1,NA,NA,NA,1,40000
alg1-prob-5-200|200-ll-2_2.json,5,2,200,l,20309,NA,3146,NA,990,1132,19874,19918,18884,18786,0.7181,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,19926,19241,1179,19947,18768,1042,19951,18909,200,18917.6,24230216688271145e5,NA,0.15490669161455511,1,1,NA,NA,NA,1,40000
alg1-prob-5-200|200-ll-2_3.json,5,2,200,l,20052,NA,3132,NA,1221,1385,19963,19977,18742,18592,0.5089,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978,19976,18998,1162,19896,18734,1097,19946,18849,200,18783,2338214606692152e6,NA,0.1561938958707361,1,1,NA,NA,NA,1,40000
alg1-prob-5-200|200-ll-2_4.json,5,2,200,l,20285,NA,3060,NA,929,1194,19877,19852,18948,18658,0.507,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,19952,19258,1350,19943,18593,1132,19872,18740,200,18839.4,2372870192951715e6,NA,0.1508503820557062,1,1,NA,NA,NA,1,40000
alg1-prob-5-200|200-ll-2_5.json,5,2,200,l,19948,NA,3014,NA,1025,1753,19970,19967,18945,18214,0.5009,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1454,19920,18466,605,19865,19260,1080,19853,18773,200,18731.6,2304510559823446e6,NA,0.15109284138760778,1,1,NA,NA,NA,1,40000
alg1-prob-5-200|200-mm-2_1.json,5,2,200,m,13260,NA,578,NA,110,81,19869,19750,19759,19669,0.4599,200,200,66,65,66,65,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,19858,19688,165,19643,19478,104,19938,19834,200,19685.6,29567446628575137e5,NA,0.04358974358974359,0.33,0.325,NA,NA,NA,0.3275,40000
alg1-prob-5-200|200-mm-2_2.json,5,2,200,m,13238,NA,550,NA,12,100,19779,19847,19767,19747,0.4526,200,200,62,73,62,73,138,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19916,19866,119,19892,19773,272,19792,19520,200,19734.6,2993744507621554e6,NA,0.041547061489651003,0.31,0.365,NA,NA,NA,0.3375,40000
alg1-prob-5-200|200-mm-2_3.json,5,2,200,m,12441,NA,581,NA,236,153,19709,19675,19473,19522,0.4544,200,200,62,66,62,66,138,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,19860,19677,79,19803,19724,108,19819,19711,200,19621.4,29089106290575084e5,NA,0.04670042601077084,0.31,0.33,NA,NA,NA,0.32,40000
alg1-prob-5-200|200-mm-2_4.json,5,2,200,m,12043,NA,574,NA,37,148,19759,19910,19722,19762,0.4449,200,200,64,67,64,67,136,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,19717,19648,97,19783,19686,74,19784,19710,200,19705.6,29720389533013335e5,NA,0.04766254255584157,0.32,0.335,NA,NA,NA,0.3275,40000
alg1-prob-5-200|200-mm-2_5.json,5,2,200,m,12145,NA,595,NA,8,17,19943,19887,19935,19870,0.4535,200,200,67,73,67,73,133,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,19628,19607,145,19775,19630,260,19937,19677,200,19743.8,3000643672517368e6,NA,0.04899135446685879,0.335,0.365,NA,NA,NA,0.35,40000
alg1-prob-5-200|200-ul-2_1.json,5,2,200,ul,15820,NA,1206,NA,391,619,19652,19385,19261,18766,0.4724,200,200,200,56,200,56,0,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407,19567,19160,845,19003,18158,476,19635,19159,200,18900.8,240991562098804e7,NA,0.07623261694058155,1,0.28,NA,NA,NA,0.64,40000
alg1-prob-5-200|200-ul-2_2.json,5,2,200,ul,16213,NA,1492,NA,360,789,19268,19285,18908,18496,0.4744,200,200,200,63,200,63,0,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,19456,18691,320,19054,18734,337,19250,18913,200,18748.4,231666220193486e7,NA,0.09202491827545796,1,0.315,NA,NA,NA,0.6575,40000
alg1-prob-5-200|200-ul-2_3.json,5,2,200,ul,15398,NA,1144,NA,667,572,19399,19811,18732,19239,0.4759,200,200,200,49,200,49,0,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,19067,18681,491,19327,18836,654,19349,18695,200,18836.6,2371352987929761e6,NA,0.07429536303416027,1,0.245,NA,NA,NA,0.6225,40000
alg1-prob-5-200|200-ul-2_4.json,5,2,200,ul,15988,NA,1254,NA,359,734,19758,19438,19399,18704,0.4775,200,200,200,59,200,59,0,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809,19454,18645,528,19529,19001,854,19538,18684,200,18886.6,24023569585418645e5,NA,0.07843382536902677,1,0.295,NA,NA,NA,0.6475,40000
alg1-prob-5-200|200-ul-2_5.json,5,2,200,ul,14907,NA,1212,NA,652,625,19741,19406,19089,18781,0.4552,200,200,200,53,200,53,0,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,19628,19256,561,19029,18468,616,19422,18806,200,18880,23982767701146384e5,NA,0.08130408532904004,1,0.265,NA,NA,NA,0.6325000000000001,40000
alg1-prob-5-200|200-uu-2_1.json,5,2,200,u,13868,NA,411,NA,131,78,18747,18736,18616,18658,0.4745,200,200,56,55,56,55,144,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,19247,19124,156,18758,18602,42,19205,19163,200,18832.6,2368474184978704e6,NA,0.02963657340640323,0.28,0.275,NA,NA,NA,0.2775,40000
alg1-prob-5-200|200-uu-2_2.json,5,2,200,u,14390,NA,402,NA,103,93,19257,18781,19154,18688,0.4862,200,200,56,50,56,50,144,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19183,19127,188,18458,18270,22,18789,18767,200,18801.2,2348108149509421e6,NA,0.027936066712995134,0.28,0.25,NA,NA,NA,0.265,40000
alg1-prob-5-200|200-uu-2_3.json,5,2,200,u,13057,NA,422,NA,50,170,18916,19260,18866,19090,0.4613,200,200,56,56,56,56,144,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,19385,19296,179,17685,17506,28,19285,19257,200,18803,23433881963448125e5,NA,0.03231982844451252,0.28,0.28,NA,NA,NA,0.28,40000
alg1-prob-5-200|200-uu-2_4.json,5,2,200,u,12710,NA,420,NA,56,122,19249,19419,19193,19297,0.4525,200,200,59,57,59,57,141,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,19277,19270,123,18997,18874,43,18925,18882,200,19103.2,25441340904006835e5,NA,0.03304484657749803,0.295,0.285,NA,NA,NA,0.29,40000
alg1-prob-5-200|200-uu-2_5.json,5,2,200,u,14390,NA,402,NA,103,93,19257,18781,19154,18688,0.4733,200,200,56,50,56,50,144,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19183,19127,188,18458,18270,22,18789,18767,200,18801.2,2348108149509421e6,NA,0.027936066712995134,0.28,0.25,NA,NA,NA,0.265,40000
alg1-prob-5-200|200|200-lll-3_1.json,5,3,200,l,545168,NA,15299,NA,1820,2145,29878,29903,28058,27758,49.1892,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1668,29799,28131,1439,29798,28359,1713,29744,28031,200,28067.4,17419549760321197e6,NA,0.028062909048219998,1,1,1,NA,NA,1,8000000
alg1-prob-5-200|200|200-lll-3_2.json,5,3,200,l,562521,NA,15365,NA,1256,2296,29874,29894,28618,27598,50.2356,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1204,29823,28619,1870,29870,28000,1236,29764,28528,200,28272.6,18058327340132151e6,NA,0.027314535812885208,1,1,1,NA,NA,1,8000000
alg1-prob-5-200|200|200-lll-3_3.json,5,3,200,l,567444,NA,15328,NA,1285,1756,29842,29791,28557,28035,51.0143,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1046,29889,28843,2039,29889,27850,1588,29771,28183,200,28293.6,18127701903101013e6,NA,0.027012357166522158,1,1,1,NA,NA,1,8000000
alg1-prob-5-200|200|200-lll-3_4.json,5,3,200,l,553109,NA,15551,NA,1345,1905,29822,29894,28477,27989,49.5083,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1424,29819,28395,1476,29931,28455,1359,29929,28570,200,28377.2,1840216180517725e7,NA,0.02811561554774918,1,1,1,NA,NA,1,8000000
alg1-prob-5-200|200|200-lll-3_5.json,5,3,200,l,540206,NA,15150,NA,1624,1906,29908,29884,28284,27978,48.7605,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1041,29831,28790,1984,29962,27978,1266,29866,28600,200,28326,1823301659013925e7,NA,0.028044856961973764,1,1,1,NA,NA,1,8000000
alg1-prob-5-200|200|200-mmm-3_1.json,5,3,200,m,261534,NA,2672,NA,183,167,29427,29495,29244,29328,27.6834,200,200,62,73,62,73,138,127,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,64,29754,29690,94,29823,29729,354,29551,29197,200,29437.6,22106588116665705e6,NA,0.010216644872177232,0.31,0.365,0.385,NA,NA,0.35333333333333333,8000000
alg1-prob-5-200|200|200-mmm-3_2.json,5,3,200,m,279526,NA,2409,NA,30,124,29655,29808,29625,29684,28.8013,200,200,62,73,62,73,138,127,200,68,68,132,NA,NA,NA,NA,NA,NA,NA,NA,50,29733,29683,163,29861,29698,383,29270,28887,200,29515.4,22397100381094464e6,NA,0.008618160743544429,0.31,0.365,0.34,NA,NA,0.3383333333333333,8000000
alg1-prob-5-200|200|200-mmm-3_3.json,5,3,200,m,251219,NA,2313,NA,215,264,29544,29425,29329,29161,26.9015,200,200,64,67,64,67,136,133,200,62,62,138,NA,NA,NA,NA,NA,NA,NA,NA,127,29523,29396,101,29761,29660,140,29639,29499,200,29409,2200088676772502e7,NA,0.009207106150410599,0.32,0.335,0.31,NA,NA,0.32166666666666666,8000000
alg1-prob-5-200|200|200-mmm-3_4.json,5,3,200,m,276262,NA,2573,NA,239,161,29439,29519,29200,29358,27.789,200,200,62,73,62,73,138,127,200,66,66,134,NA,NA,NA,NA,NA,NA,NA,NA,183,29684,29501,160,29583,29423,294,29614,29320,200,29360.4,2182081321346142e7,NA,0.009313622575670921,0.31,0.365,0.33,NA,NA,0.335,8000000
alg1-prob-5-200|200|200-mmm-3_5.json,5,3,200,m,228863,NA,2448,NA,201,149,29702,29557,29501,29408,25.752,200,200,67,62,67,62,133,138,200,68,68,132,NA,NA,NA,NA,NA,NA,NA,NA,79,29537,29458,112,29781,29669,251,29743,29492,200,29505.6,22365891492016317e6,NA,0.010696355461564342,0.335,0.31,0.34,NA,NA,0.32833333333333337,8000000
alg1-prob-5-200|200|200-ull-3_1.json,5,3,200,ul,325171,NA,7434,NA,1043,1759,29433,29909,28390,28150,33.6435,200,200,200,200,200,200,0,0,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,1458,29697,28239,721,29239,28518,1094,29182,28088,200,28277,18080472682604823e6,NA,0.022861817320732784,1,1,0.285,NA,NA,0.7616666666666667,8000000
alg1-prob-5-200|200|200-ull-3_2.json,5,3,200,ul,424565,NA,9306,NA,1113,1327,29188,29273,28075,27946,40.1119,200,200,200,200,200,200,0,0,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,447,29448,29001,1366,29010,27644,922,29110,28188,200,28170.8,17733507411309536e6,NA,0.021918905232414354,1,1,0.315,NA,NA,0.7716666666666667,8000000
alg1-prob-5-200|200|200-ull-3_3.json,5,3,200,ul,325613,NA,7544,NA,815,1163,29265,29886,28450,28723,33.5398,200,200,200,200,200,200,0,0,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,1071,29716,28645,919,29295,28376,709,29308,28599,200,28558.6,1899935924605473e7,NA,0.023168608132967665,1,1,0.285,NA,NA,0.7616666666666667,8000000
alg1-prob-5-200|200|200-ull-3_4.json,5,3,200,ul,352150,NA,8270,NA,938,1433,29733,29367,28795,27934,35.0897,200,200,200,200,200,200,0,0,200,53,53,147,NA,NA,NA,NA,NA,NA,NA,NA,1535,29599,28064,869,28965,28096,1471,29354,27883,200,28154.4,17687274366303195e6,NA,0.023484310663069715,1,1,0.265,NA,NA,0.755,8000000
alg1-prob-5-200|200|200-ull-3_5.json,5,3,200,ul,333929,NA,7548,NA,537,1155,29351,29848,28814,28693,33.9518,200,200,200,200,200,200,0,0,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,1090,29670,28580,1118,29316,28198,579,29311,28732,200,28603.4,19147047655617606e6,NA,0.022603607353659013,1,1,0.285,NA,NA,0.7616666666666667,8000000
alg1-prob-5-200|200|200-uuu-3_1.json,5,3,200,u,149220,NA,1488,NA,86,58,29156,28356,29070,28298,25.8549,200,200,49,55,49,55,151,145,200,53,53,147,NA,NA,NA,NA,NA,NA,NA,NA,104,28123,28019,99,27885,27786,106,28564,28458,200,28326.2,18228901069110802e6,NA,0.009971853638922397,0.245,0.275,0.265,NA,NA,0.26166666666666666,8000000
alg1-prob-5-200|200|200-uuu-3_2.json,5,3,200,u,167282,NA,1526,NA,199,58,28474,27724,28275,27666,29.6267,200,200,55,50,55,50,145,150,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,81,28564,28483,59,28633,28574,32,28427,28395,200,28278.6,18081082456816388e6,NA,0.009122320393108643,0.275,0.25,0.275,NA,NA,0.26666666666666666,8000000
alg1-prob-5-200|200|200-uuu-3_3.json,5,3,200,u,147855,NA,1448,NA,149,84,28210,28678,28061,28594,27.5451,200,200,57,56,57,56,143,144,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,127,29024,28897,272,28132,27860,56,28582,28526,200,28387.6,18430168689675428e6,NA,0.009793378647999729,0.285,0.28,0.275,NA,NA,0.28,8000000
alg1-prob-5-200|200|200-uuu-3_4.json,5,3,200,u,170968,NA,1617,NA,134,39,27865,28434,27731,28395,30.7853,200,200,49,55,49,55,151,145,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,147,28243,28096,24,28158,28134,110,28170,28060,200,28083.2,17468208771578445e6,NA,0.00945791025221094,0.245,0.275,0.315,NA,NA,0.2783333333333333,8000000
alg1-prob-5-200|200|200-uuu-3_5.json,5,3,200,u,176899,NA,1555,NA,139,154,28841,28649,28702,28495,31.2056,200,200,59,49,59,49,141,151,200,50,50,150,NA,NA,NA,NA,NA,NA,NA,NA,57,28137,28080,40,28426,28386,99,28050,27951,200,28322.8,1822452207293657e7,NA,0.00879032668358781,0.295,0.245,0.25,NA,NA,0.2633333333333333,8000000
alg1-prob-5-200|200|200|200-llll-4_1.json,5,4,200,l,5907404,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507.3036878109,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,1,1,NA,1,1600000000
alg1-prob-5-200|200|200|200-llll-4_2.json,5,4,200,l,6122555,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530.93841314316,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,1,1,NA,1,1600000000
alg1-prob-5-200|200|200|200-llll-4_3.json,5,4,200,l,6188598,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.32869291306,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,1,1,NA,1,1600000000
alg1-prob-5-200|200|200|200-llll-4_4.json,5,4,200,l,5982122,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464.0111989975,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,1,1,NA,1,1600000000
alg1-prob-5-200|200|200|200-llll-4_5.json,5,4,200,l,6170561,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519.49448013306,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,1,1,NA,1,1600000000
alg1-prob-5-200|200|200|200-mmmm-4_1.json,5,4,200,m,2616254,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.599364995956,200,200,79,64,79,64,121,136,200,67,67,133,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,0.395,0.32,0.335,0.385,NA,0.35875,1600000000
alg1-prob-5-200|200|200|200-mmmm-4_2.json,5,4,200,m,3090149,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.385087966919,200,200,62,64,62,64,138,136,200,67,67,133,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,0.31,0.32,0.335,0.385,NA,0.3375,1600000000
alg1-prob-5-200|200|200|200-mmmm-4_3.json,5,4,200,m,2708378,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.447504997253,200,200,66,68,66,68,134,132,200,65,65,135,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,0.33,0.34,0.325,0.385,NA,0.34500000000000003,1600000000
alg1-prob-5-200|200|200|200-mmmm-4_4.json,5,4,200,m,2594984,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.456100940704,200,200,67,62,67,62,133,138,200,66,66,134,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,0.335,0.31,0.33,0.385,NA,0.34,1600000000
alg1-prob-5-200|200|200|200-mmmm-4_5.json,5,4,200,m,2651553,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.702977180481,200,200,62,67,62,67,138,133,200,68,68,132,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,0.31,0.335,0.34,0.385,NA,0.3425,1600000000
alg1-prob-5-200|200|200|200-uull-4_1.json,5,4,200,ul,2122850,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.253566980362,200,200,200,200,200,200,0,0,200,59,59,141,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,0.295,0.285,NA,0.645,1600000000
alg1-prob-5-200|200|200|200-uull-4_2.json,5,4,200,ul,1999224,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.772808074951,200,200,200,200,200,200,0,0,200,49,49,151,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,0.245,0.275,NA,0.63,1600000000
alg1-prob-5-200|200|200|200-uull-4_3.json,5,4,200,ul,2027780,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.669423818588,200,200,200,200,200,200,0,0,200,49,49,151,200,56,56,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,0.245,0.28,NA,0.63125,1600000000
alg1-prob-5-200|200|200|200-uull-4_4.json,5,4,200,ul,2132589,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.555960893631,200,200,200,200,200,200,0,0,200,56,56,144,200,56,56,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,0.28,0.28,NA,0.64,1600000000
alg1-prob-5-200|200|200|200-uull-4_5.json,5,4,200,ul,2357906,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.112718105316,200,200,200,200,200,200,0,0,200,55,55,145,200,50,50,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,0.275,0.25,NA,0.63125,1600000000
alg1-prob-5-200|200|200|200-uuuu-4_1.json,5,4,200,u,1177318,NA,4480,NA,123,222,37806,37905,37683,37683,448.417,200,200,56,56,56,56,144,144,200,50,50,150,200,63,63,137,NA,NA,NA,NA,116,38480,38364,234,36179,35945,50,37668,37618,200,37458.6,73672771781823845e6,NA,0.003805259071890517,0.28,0.28,0.25,0.315,NA,0.28125,1600000000
alg1-prob-5-200|200|200|200-uuuu-4_2.json,5,4,200,u,855410,NA,4148,NA,159,159,38663,37850,38504,37691,321.5809,200,200,59,57,59,57,141,143,200,55,55,145,200,50,50,150,NA,NA,NA,NA,20,38224,38204,182,37891,37709,53,37805,37752,200,37972,789395260648186e8,NA,0.004849136671303819,0.295,0.285,0.275,0.25,NA,0.27625,1600000000
alg1-prob-5-200|200|200|200-uuuu-4_3.json,5,4,200,u,1135456,NA,4657,NA,94,189,38418,38047,38324,37858,421.714,200,200,59,49,59,49,141,151,200,53,53,147,200,63,63,137,NA,NA,NA,NA,121,37771,37650,102,37108,37006,147,37615,37468,200,37661.2,757502028152531e8,NA,0.004101435898881154,0.295,0.245,0.265,0.315,NA,0.28,1600000000
alg1-prob-5-200|200|200|200-uuuu-4_4.json,5,4,200,u,961447,NA,4659,NA,108,76,38336,37677,38228,37601,345.4901,200,200,49,55,49,55,151,145,200,56,56,144,200,63,63,137,NA,NA,NA,NA,146,37650,37504,207,36893,36686,116,38030,37914,200,37586.6,7499223770057396e7,NA,0.004845820934487289,0.245,0.275,0.28,0.315,NA,0.27875,1600000000
alg1-prob-5-200|200|200|200-uuuu-4_5.json,5,4,200,u,928660,NA,4094,NA,185,194,38158,38033,37973,37839,401.3888,200,200,59,49,59,49,141,151,200,53,53,147,200,55,55,145,NA,NA,NA,NA,163,37846,37683,79,37792,37713,149,37910,37761,200,37793.8,7711734221341625e7,NA,0.004408502573600672,0.295,0.245,0.265,0.275,NA,0.27,1600000000
alg1-prob-5-200|200|200|200|200-lllll-5_1.json,5,5,200,l,36463433,NA,NA,NA,NA,NA,NA,NA,NA,NA,32679.8533959389,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,1,1,1,1,1,1,320000000000
